Rank,Name,Count
1.0,AMELIA ,5570.0
2.0,OLIVIA ,4598.0
3.0,EMILY ,4049.0
4.0,AVA ,3575.0
5.0,ISLA ,3526.0
6.0,JESSICA ,3507.0
7.0,POPPY ,3422.0
8.0,ISABELLA ,3246.0
9.0,SOPHIE ,3013.0
10.0,MIA ,2993.0
11.0,RUBY ,2948.0
12.0,LILY ,2883.0
13.0,GRACE ,2799.0
14.0,EVIE ,2767.0
15.0,SOPHIA ,2764.0
16.0,ELLA ,2722.0
17.0,SCARLETT ,2643.0
18.0,CHLOE ,2401.0
19.0,ISABELLE ,2287.0
20.0,FREYA ,2266.0
21.0,CHARLOTTE ,2242.0
22.0,SIENNA ,2211.0
23.0,DAISY ,2168.0
24.0,PHOEBE ,1992.0
25.0,MILLIE ,1962.0
26.0,EVA ,1822.0
27.0,ALICE ,1749.0
28.0,LUCY ,1683.0
29.0,FLORENCE ,1646.0
30.0,SOFIA ,1610.0
31.0,LAYLA ,1588.0
32.0,LOLA ,1574.0
33.0,HOLLY ,1546.0
34.0,IMOGEN ,1538.0
35.0,MOLLY ,1469.0
36.0,MATILDA ,1446.0
37.0,LILLY ,1386.0
38.0,ROSIE ,1369.0
39.0,ELIZABETH ,1357.0
40.0,ERIN ,1328.0
41.0,MAISIE ,1265.0
42.0,LEXI ,1264.0
43.0,ELLIE ,1249.0
44.0,HANNAH ,1243.0
45.0,EVELYN ,1227.0
46.0,ABIGAIL ,1191.0
47.0,ELSIE ,1181.0
48.0,SUMMER ,1179.0
49.0,MEGAN ,1154.0
50.0,JASMINE ,1132.0
51.0,MAYA ,1120.0
52.0,AMELIE ,1095.0
53.0,LACEY ,1081.0
54.0,WILLOW ,1074.0
55.0,EMMA ,1045.0
56.0,BELLA ,1042.0
57.0,ELEANOR ,1039.0
58.0,ESME ,1032.0
59.0,ELIZA ,1007.0
60.0,GEORGIA ,1003.0
61.0,HARRIET ,1001.0
62.0,GRACIE ,986.0
63.0,ANNABELLE ,967.0
64.0,EMILIA ,961.0
65.0,AMBER ,904.0
66.0,IVY ,867.0
67.0,BROOKE ,856.0
68.0,ROSE ,823.0
69.0,ANNA ,812.0
70.0,ZARA ,780.0
71.0,LEAH ,775.0
71.0,MOLLIE ,775.0
73.0,MARTHA ,756.0
74.0,FAITH ,735.0
75.0,HOLLIE ,733.0
76.0,AMY ,718.0
77.0,BETHANY ,710.0
78.0,VIOLET ,709.0
79.0,KATIE ,705.0
80.0,MARYAM ,701.0
81.0,FRANCESCA ,679.0
82.0,JULIA ,678.0
83.0,MARIA ,657.0
84.0,DARCEY ,651.0
85.0,ISABEL ,645.0
86.0,TILLY ,627.0
87.0,MADDISON ,622.0
88.0,VICTORIA ,619.0
89.0,ISOBEL ,615.0
90.0,NIAMH ,596.0
91.0,SKYE ,595.0
92.0,MADISON ,591.0
93.0,DARCY ,588.0
94.0,AISHA ,584.0
95.0,BEATRICE ,583.0
96.0,SARAH ,574.0
97.0,ZOE ,573.0
98.0,PAIGE ,572.0
99.0,HEIDI ,561.0
100.0,LYDIA ,552.0
100.0,SARA ,552.0
102.0,ALEXANDRA ,543.0
103.0,DARCIE ,540.0
104.0,LOTTIE ,539.0
105.0,ELOISE ,537.0
106.0,IRIS ,505.0
107.0,NEVAEH ,504.0
108.0,LARA ,503.0
109.0,SEREN ,494.0
110.0,KEIRA ,488.0
111.0,NANCY ,487.0
112.0,ANNABEL ,484.0
112.0,FATIMA ,484.0
114.0,CAITLIN ,478.0
114.0,LEXIE ,478.0
114.0,LYLA ,478.0
114.0,REBECCA ,478.0
118.0,GABRIELLA ,472.0
119.0,ROBYN ,470.0
120.0,ALEXIS ,466.0
121.0,AALIYAH ,463.0
121.0,THEA ,463.0
123.0,MYA ,457.0
124.0,MILA ,456.0
125.0,ANNIE ,443.0
126.0,LAUREN ,442.0
127.0,LIBBY ,434.0
128.0,LENA ,427.0
129.0,ZAINAB ,420.0
130.0,PENELOPE ,411.0
131.0,EVE ,408.0
132.0,ORLA ,405.0
133.0,SAVANNAH ,403.0
134.0,HOPE ,396.0
134.0,MAJA ,396.0
136.0,EDEN ,392.0
137.0,LOIS ,391.0
138.0,NICOLE ,389.0
139.0,CLARA ,381.0
140.0,NAOMI ,376.0
141.0,FELICITY ,373.0
142.0,INDIA ,370.0
143.0,LEILA ,364.0
144.0,TIA ,361.0
145.0,LAILA ,360.0
146.0,LAURA ,359.0
146.0,NATALIA ,359.0
148.0,SADIE ,353.0
149.0,ALICIA ,351.0
149.0,CONNIE ,351.0
151.0,BETSY ,350.0
152.0,MACIE ,341.0
153.0,ESMAE ,333.0
154.0,ANYA ,332.0
155.0,ANAYA ,330.0
155.0,LILLIE ,330.0
157.0,ARABELLA ,329.0
157.0,ESTHER ,329.0
159.0,ELENA ,328.0
160.0,HARPER ,322.0
161.0,ALYSSA ,321.0
162.0,ALEENA ,319.0
162.0,ALEXA ,319.0
164.0,EDITH ,318.0
165.0,ALISHA ,316.0
165.0,MILEY ,316.0
167.0,MADELEINE ,314.0
167.0,ZAHRA ,314.0
169.0,KAYLA ,312.0
169.0,LUCIA ,312.0
171.0,BONNIE ,309.0
172.0,AYLA ,304.0
173.0,ELISE ,303.0
173.0,GEORGINA ,303.0
175.0,ZOYA ,302.0
176.0,SKYLA ,301.0
177.0,ANGEL ,299.0
178.0,BEAU ,295.0
179.0,HANNA ,294.0
180.0,SCARLET ,289.0
180.0,ZUZANNA ,289.0
182.0,FAYE ,287.0
183.0,ELSA ,286.0
184.0,PIPPA ,284.0
185.0,EMELIA ,283.0
186.0,ARIANA ,282.0
186.0,MAISY ,282.0
188.0,MYLA ,281.0
189.0,AIMEE ,279.0
189.0,NINA ,279.0
191.0,TABITHA ,278.0
192.0,AOIFE ,277.0
192.0,NEVE ,277.0
194.0,ELODIE ,274.0
195.0,FRANKIE ,273.0
196.0,MARIAM ,264.0
197.0,AUTUMN ,261.0
198.0,AMAYA ,256.0
198.0,AMIRA ,256.0
200.0,TAYLOR ,255.0
201.0,YASMIN ,251.0
202.0,AMINA ,250.0
202.0,AYESHA ,250.0
204.0,KHADIJA ,249.0
204.0,ROSA ,249.0
206.0,INAAYA ,248.0
207.0,ALANA ,247.0
207.0,ALEXIA ,247.0
207.0,KHADIJAH ,247.0
210.0,JESSIE ,243.0
211.0,SAFA ,241.0
212.0,EDIE ,240.0
213.0,NADIA ,239.0
214.0,AMELIA-ROSE ,237.0
214.0,ARIA ,237.0
214.0,DELILAH ,237.0
214.0,LANA ,237.0
218.0,LYRA ,236.0
219.0,LACIE ,234.0
220.0,EBONY ,233.0
220.0,LUCIE ,233.0
222.0,ABBIE ,230.0
222.0,JEMIMA ,230.0
224.0,LILIANA ,226.0
225.0,LUNA ,224.0
226.0,JENNIFER ,222.0
227.0,MAGGIE ,220.0
227.0,RACHEL ,220.0
229.0,MELISSA ,219.0
230.0,CATHERINE ,218.0
230.0,KATHERINE ,218.0
232.0,EMILIE ,217.0
233.0,DEMI ,216.0
233.0,LILY-ROSE ,216.0
233.0,OLIVE ,216.0
236.0,AIZA ,213.0
236.0,HAFSA ,213.0
238.0,POLLY ,210.0
239.0,CARA ,208.0
240.0,KAITLYN ,207.0
240.0,MAIA ,207.0
242.0,EMMIE ,205.0
242.0,MACEY ,205.0
244.0,MARY ,203.0
244.0,NATALIE ,203.0
246.0,TIANA ,202.0
247.0,BEATRIX ,200.0
248.0,GEORGIE ,199.0
249.0,LILY-MAE ,198.0
250.0,APRIL ,195.0
251.0,ELLIE-MAE ,191.0
251.0,JOSIE ,191.0
251.0,MICHELLE ,191.0
254.0,PENNY ,190.0
255.0,TALIA ,189.0
256.0,TALLULAH ,188.0
257.0,ARYA ,187.0
257.0,AURORA ,187.0
257.0,JOSEPHINE ,187.0
