Rank,Name,Count
1.0,HARRY ,7168.0
2.0,OLIVER ,6669.0
3.0,JACK ,6230.0
4.0,CHARLIE ,5571.0
5.0,JACOB ,5286.0
6.0,THOMAS ,4893.0
7.0,ALFIE ,4843.0
8.0,RILEY ,4825.0
9.0,WILLIAM ,4590.0
10.0,JAMES ,4495.0
11.0,JOSHUA ,4444.0
12.0,GEORGE ,4408.0
13.0,ETHAN ,4221.0
14.0,NOAH ,3912.0
15.0,SAMUEL ,3499.0
16.0,DANIEL ,3404.0
17.0,OSCAR ,3289.0
18.0,MAX ,3220.0
19.0,MUHAMMAD ,3161.0
20.0,LEO ,3134.0
21.0,TYLER ,3125.0
22.0,JOSEPH ,3074.0
23.0,ARCHIE ,3062.0
24.0,HENRY ,2928.0
25.0,LUCAS ,2858.0
26.0,MOHAMMED ,2853.0
27.0,ALEXANDER ,2836.0
28.0,DYLAN ,2800.0
29.0,LOGAN ,2700.0
30.0,ISAAC ,2682.0
31.0,MASON ,2625.0
32.0,BENJAMIN ,2564.0
33.0,JAKE ,2423.0
34.0,FINLEY ,2248.0
35.0,HARRISON ,2224.0
36.0,EDWARD ,2088.0
37.0,JAYDEN ,1977.0
38.0,FREDDIE ,1936.0
39.0,ADAM ,1907.0
40.0,ZACHARY ,1722.0
41.0,SEBASTIAN ,1705.0
42.0,RYAN ,1675.0
43.0,LEWIS ,1654.0
44.0,THEO ,1629.0
45.0,LUKE ,1557.0
46.0,HARLEY ,1543.0
47.0,MATTHEW ,1518.0
48.0,HARVEY ,1456.0
49.0,TOBY ,1398.0
50.0,LIAM ,1374.0
51.0,CALLUM ,1322.0
52.0,ARTHUR ,1310.0
53.0,MICHAEL ,1302.0
54.0,JENSON ,1284.0
55.0,TOMMY ,1281.0
56.0,NATHAN ,1212.0
57.0,BOBBY ,1186.0
58.0,CONNOR ,1152.0
59.0,DAVID ,1148.0
60.0,MOHAMMAD ,1125.0
61.0,LUCA ,1117.0
62.0,CHARLES ,1088.0
63.0,KAI ,1075.0
64.0,JAMIE ,1070.0
65.0,ALEX ,1064.0
66.0,BLAKE ,1046.0
66.0,FRANKIE ,1046.0
68.0,REUBEN ,1014.0
69.0,AARON ,959.0
70.0,DEXTER ,955.0
71.0,JUDE ,920.0
72.0,LEON ,918.0
73.0,OLLIE ,907.0
74.0,STANLEY ,890.0
75.0,ELLIOT ,876.0
76.0,GABRIEL ,858.0
77.0,CAMERON ,849.0
78.0,OWEN ,839.0
79.0,LOUIE ,832.0
80.0,AIDEN ,825.0
81.0,LOUIS ,815.0
82.0,ELIJAH ,792.0
83.0,FINLAY ,791.0
84.0,RHYS ,769.0
85.0,CALEB ,763.0
86.0,EVAN ,744.0
87.0,FREDERICK ,733.0
88.0,HUGO ,724.0
89.0,KIAN ,701.0
90.0,SONNY ,686.0
91.0,SETH ,683.0
92.0,KAYDEN ,678.0
93.0,TAYLOR ,677.0
94.0,KYLE ,676.0
95.0,ELLIOTT ,672.0
96.0,ROBERT ,660.0
97.0,THEODORE ,655.0
98.0,BAILEY ,646.0
99.0,RORY ,642.0
100.0,ELLIS ,627.0
101.0,JOEL ,621.0
102.0,BRADLEY ,619.0
102.0,HAYDEN ,619.0
104.0,JOHN ,618.0
105.0,RONNIE ,599.0
106.0,OLLY ,596.0
107.0,IBRAHIM ,594.0
108.0,AUSTIN ,588.0
109.0,ALBERT ,579.0
110.0,BILLY ,574.0
111.0,ASHTON ,566.0
