Rank,Name,Count
1.0,GRACE ,5026.0
2.0,OLIVIA ,4961.0
3.0,JESSICA ,4908.0
4.0,RUBY ,4511.0
5.0,EMILY ,4474.0
6.0,SOPHIE ,4309.0
7.0,CHLOE ,4031.0
8.0,LUCY ,3506.0
9.0,LILY ,3407.0
10.0,ELLIE ,3339.0
11.0,ELLA ,3286.0
12.0,CHARLOTTE ,3233.0
13.0,KATIE ,3068.0
14.0,MIA ,2975.0
15.0,HANNAH ,2946.0
16.0,AMELIA ,2907.0
17.0,MEGAN ,2827.0
18.0,HOLLY ,2329.0
19.0,AMY ,2318.0
20.0,ISABELLA ,2306.0
21.0,EVIE ,2239.0
22.0,MILLIE ,2210.0
23.0,ABIGAIL ,2147.0
24.0,FREYA ,2067.0
25.0,MOLLY ,1995.0
26.0,DAISY ,1990.0
27.0,EMMA ,1989.0
28.0,ERIN ,1985.0
29.0,ISABELLE ,1945.0
30.0,POPPY ,1794.0
31.0,JASMINE ,1750.0
32.0,PHOEBE ,1634.0
33.0,KEIRA ,1622.0
34.0,LEAH ,1592.0
35.0,CAITLIN ,1581.0
36.0,REBECCA ,1575.0
37.0,GEORGIA ,1559.0
38.0,LAUREN ,1512.0
39.0,AMBER ,1494.0
40.0,MADISON ,1490.0
41.0,ELIZABETH ,1476.0
42.0,ELEANOR ,1388.0
43.0,BETHANY ,1371.0
44.0,SCARLETT ,1283.0
45.0,ISABEL ,1281.0
46.0,PAIGE ,1266.0
47.0,ALICE ,1180.0
48.0,IMOGEN ,1176.0
49.0,SOPHIA ,1137.0
50.0,ANNA ,1130.0
51.0,LOLA ,1101.0
52.0,LIBBY ,1100.0
53.0,MAISIE ,1065.0
54.0,ISOBEL ,1047.0
55.0,BROOKE ,1020.0
56.0,TIA ,1008.0
57.0,ALISHA ,986.0
58.0,SARAH ,976.0
59.0,GRACIE ,973.0
60.0,AVA ,966.0
61.0,FAITH ,952.0
62.0,SUMMER ,937.0
63.0,NIAMH ,932.0
64.0,EVE ,930.0
65.0,AIMEE ,918.0
66.0,COURTNEY ,910.0
67.0,MADDISON ,881.0
68.0,ROSIE ,880.0
69.0,SIENNA ,870.0
70.0,MATILDA ,848.0
71.0,LILLY ,842.0
72.0,MADELEINE ,822.0
73.0,SHANNON ,820.0
74.0,ZOE ,799.0
75.0,EVA ,790.0
76.0,SKYE ,775.0
77.0,NICOLE ,772.0
78.0,AMELIE ,751.0
79.0,MAYA ,735.0
80.0,ABBIE ,727.0
80.0,ZARA ,727.0
82.0,HARRIET ,720.0
83.0,HOLLIE ,718.0
84.0,RACHEL ,684.0
85.0,FRANCESCA ,677.0
86.0,LYDIA ,652.0
87.0,ALICIA ,646.0
88.0,SOFIA ,630.0
89.0,ALEXANDRA ,602.0
90.0,LAYLA ,599.0
91.0,NATASHA ,585.0
92.0,MOLLIE ,582.0
93.0,ISLA ,575.0
94.0,MORGAN ,571.0
95.0,DEMI ,562.0
96.0,MARTHA ,539.0
96.0,TILLY ,539.0
98.0,LARA ,528.0
98.0,TEGAN ,528.0
100.0,ELOISE ,527.0
101.0,LAURA ,525.0
102.0,KAYLEIGH ,523.0
103.0,KIERA ,518.0
104.0,MARIA ,500.0
105.0,VICTORIA ,498.0
106.0,GEORGINA ,495.0
107.0,MELISSA ,491.0
108.0,AALIYAH ,487.0
109.0,SARA ,485.0
110.0,ANGEL ,480.0
111.0,AISHA ,477.0
111.0,CHARLIE ,477.0
111.0,KATE ,477.0
114.0,ROSE ,468.0
115.0,LACEY ,466.0
116.0,CHELSEA ,458.0
117.0,RHIANNA ,450.0
118.0,FLORENCE ,449.0
119.0,EBONY ,446.0
120.0,ANNABEL ,443.0
121.0,NAOMI ,440.0
122.0,MADELINE ,437.0
123.0,NEVE ,433.0
