Rank,Name,Count
1.0,AMELIA ,5054.0
2.0,OLIVIA ,4938.0
3.0,LILY ,4761.0
4.0,JESSICA ,3984.0
5.0,EMILY ,3974.0
6.0,SOPHIE ,3923.0
7.0,RUBY ,3702.0
8.0,GRACE ,3691.0
9.0,AVA ,3621.0
10.0,ISABELLA ,3464.0
11.0,EVIE ,3385.0
12.0,CHLOE ,3347.0
13.0,MIA ,3346.0
14.0,POPPY ,2932.0
15.0,ISLA ,2849.0
16.0,ELLA ,2783.0
17.0,ISABELLE ,2719.0
18.0,SOPHIA ,2661.0
19.0,FREYA ,2619.0
20.0,DAISY ,2458.0
21.0,CHARLOTTE ,2390.0
22.0,MAISIE ,2230.0
23.0,LUCY ,2228.0
24.0,PHOEBE ,2008.0
25.0,SCARLETT ,1987.0
26.0,HOLLY ,1971.0
27.0,LILLY ,1950.0
28.0,ELLIE ,1893.0
29.0,MEGAN ,1799.0
30.0,LAYLA ,1780.0
31.0,LOLA ,1777.0
32.0,IMOGEN ,1773.0
33.0,EVA ,1714.0
34.0,SUMMER ,1711.0
35.0,MILLIE ,1641.0
36.0,SIENNA ,1585.0
37.0,ALICE ,1554.0
38.0,ABIGAIL ,1493.0
39.0,ERIN ,1491.0
40.0,LACEY ,1475.0
41.0,HANNAH ,1462.0
42.0,JASMINE ,1429.0
43.0,FLORENCE ,1406.0
44.0,ELIZABETH ,1396.0
45.0,LEXI ,1324.0
46.0,MOLLY ,1322.0
47.0,SOFIA ,1249.0
48.0,MATILDA ,1225.0
49.0,EMMA ,1221.0
50.0,BROOKE ,1216.0
51.0,AMY ,1213.0
52.0,AMBER ,1201.0
53.0,GRACIE ,1162.0
54.0,AMELIE ,1128.0
55.0,ROSIE ,1124.0
56.0,LEAH ,1120.0
57.0,KATIE ,1105.0
58.0,MAYA ,1072.0
59.0,ELEANOR ,1049.0
60.0,GEORGIA ,1022.0
61.0,EMILIA ,1007.0
62.0,ELIZA ,955.0
63.0,FAITH ,914.0
64.0,BETHANY ,913.0
65.0,EVELYN ,871.0
66.0,ISABEL ,857.0
67.0,ANNA ,827.0
68.0,HOLLIE ,825.0
69.0,BELLA ,823.0
70.0,PAIGE ,811.0
71.0,HARRIET ,809.0
72.0,ESME ,797.0
73.0,ZARA ,790.0
74.0,LEXIE ,788.0
75.0,WILLOW ,772.0
76.0,ROSE ,764.0
77.0,MADISON ,760.0
78.0,JULIA ,759.0
79.0,ANNABELLE ,758.0
80.0,ISOBEL ,754.0
81.0,NIAMH ,733.0
82.0,MADDISON ,731.0
83.0,MARTHA ,723.0
84.0,SKYE ,717.0
85.0,LAUREN ,710.0
86.0,CAITLIN ,708.0
87.0,ELSIE ,699.0
88.0,KEIRA ,693.0
88.0,REBECCA ,693.0
90.0,SARAH ,663.0
91.0,HEIDI ,652.0
92.0,ZOE ,649.0
93.0,MARIA ,628.0
94.0,MARYAM ,616.0
95.0,AISHA ,613.0
95.0,TIA ,613.0
97.0,NICOLE ,605.0
98.0,KAYLA ,604.0
99.0,FRANCESCA ,602.0
100.0,LYDIA ,589.0
101.0,ALEXIS ,575.0
102.0,MAISY ,574.0
103.0,TILLY ,573.0
104.0,AIMEE ,554.0
105.0,MYA ,551.0
106.0,LIBBY ,542.0
107.0,ALEXANDRA ,534.0
107.0,VICTORIA ,534.0
109.0,SARA ,527.0
110.0,DARCY ,520.0
111.0,GABRIELLA ,518.0
112.0,LILLIE ,515.0
113.0,MOLLIE ,514.0
114.0,VIOLET ,513.0
115.0,ALISHA ,510.0
116.0,AALIYAH ,501.0
116.0,ELOISE ,501.0
118.0,NEVAEH ,495.0
119.0,LARA ,494.0
120.0,ANNABEL ,486.0
121.0,LOIS ,481.0
122.0,FATIMA ,479.0
123.0,ANGEL ,477.0
124.0,LAILA ,474.0
125.0,ALICIA ,465.0
126.0,BEATRICE ,460.0
127.0,SEREN ,459.0
128.0,MAJA ,449.0
129.0,EVE ,446.0
130.0,INDIA ,438.0
131.0,DARCEY ,433.0
132.0,DARCIE ,421.0
133.0,NATALIA ,417.0
134.0,LAURA ,415.0
135.0,NANCY ,414.0
136.0,LEILA ,413.0
136.0,MILEY ,413.0
138.0,LOTTIE ,411.0
139.0,ANYA ,408.0
140.0,NAOMI ,405.0
141.0,ZAINAB ,395.0
142.0,FAYE ,393.0
143.0,ELISE ,392.0
