Rank,Name,Count
1.0,OLIVIA ,5279.0
2.0,SOPHIE ,4469.0
3.0,EMILY ,4310.0
4.0,LILY ,4257.0
5.0,AMELIA ,4227.0
6.0,JESSICA ,4102.0
7.0,RUBY ,3961.0
8.0,CHLOE ,3883.0
9.0,GRACE ,3722.0
10.0,EVIE ,3469.0
11.0,AVA ,3438.0
12.0,ISABELLA ,3395.0
13.0,MIA ,3009.0
14.0,MAISIE ,2930.0
15.0,DAISY ,2797.0
16.0,POPPY ,2706.0
17.0,ISABELLE ,2689.0
18.0,ELLA ,2601.0
19.0,FREYA ,2574.0
20.0,CHARLOTTE ,2572.0
21.0,LUCY ,2544.0
22.0,ISLA ,2384.0
23.0,MEGAN ,2223.0
24.0,SCARLETT ,2133.0
25.0,HOLLY ,2055.0
26.0,IMOGEN ,2045.0
27.0,SOPHIA ,2031.0
28.0,PHOEBE ,2027.0
29.0,ELLIE ,2026.0
30.0,SUMMER ,1852.0
31.0,HANNAH ,1749.0
32.0,MILLIE ,1733.0
33.0,LOLA ,1654.0
34.0,ABIGAIL ,1632.0
35.0,ERIN ,1621.0
36.0,LACEY ,1571.0
37.0,EVA ,1545.0
38.0,AMY ,1540.0
39.0,LILLY ,1512.0
40.0,KATIE ,1487.0
41.0,JASMINE ,1466.0
42.0,MOLLY ,1454.0
43.0,ALICE ,1441.0
44.0,LAYLA ,1419.0
45.0,BROOKE ,1410.0
46.0,LEXI ,1408.0
47.0,SIENNA ,1386.0
48.0,EMMA ,1373.0
49.0,ELIZABETH ,1356.0
50.0,LEAH ,1299.0
51.0,GRACIE ,1293.0
52.0,AMBER ,1290.0
53.0,MATILDA ,1273.0
54.0,FLORENCE ,1177.0
55.0,AMELIE ,1071.0
56.0,GEORGIA ,1063.0
57.0,MAYA ,1061.0
58.0,ISABEL ,1057.0
59.0,BETHANY ,1010.0
59.0,ROSIE ,1010.0
61.0,ELEANOR ,995.0
62.0,SOFIA ,992.0
63.0,ANNA ,956.0
63.0,PAIGE ,956.0
65.0,FAITH ,947.0
66.0,CAITLIN ,928.0
67.0,MADISON ,926.0
68.0,LEXIE ,895.0
69.0,HOLLIE ,869.0
70.0,LAUREN ,861.0
71.0,EMILIA ,856.0
72.0,KEIRA ,832.0
73.0,SKYE ,828.0
74.0,ESME ,823.0
75.0,ISOBEL ,817.0
76.0,ZARA ,815.0
77.0,JULIA ,796.0
78.0,NIAMH ,777.0
79.0,TIA ,755.0
80.0,AIMEE ,742.0
81.0,MADDISON ,734.0
82.0,REBECCA ,725.0
83.0,SARAH ,722.0
84.0,ZOE ,721.0
85.0,MARTHA ,714.0
86.0,HARRIET ,702.0
87.0,EVELYN ,701.0
88.0,TILLY ,677.0
89.0,ANNABELLE ,659.0
90.0,ROSE ,651.0
91.0,MARIA ,644.0
92.0,NICOLE ,642.0
93.0,ELIZA ,633.0
93.0,HEIDI ,633.0
95.0,LAILA ,616.0
96.0,AISHA ,614.0
97.0,ALEXANDRA ,612.0
98.0,LIBBY ,599.0
99.0,MARYAM ,587.0
100.0,MAISY ,584.0
101.0,ALICIA ,583.0
102.0,FRANCESCA ,580.0
103.0,SARA ,576.0
104.0,BELLA ,575.0
105.0,GABRIELLA ,563.0
106.0,MYA ,554.0
107.0,LYDIA ,551.0
108.0,ELSIE ,535.0
109.0,ELOISE ,527.0
110.0,ANNABEL ,525.0
110.0,MILEY ,525.0
112.0,EVE ,511.0
112.0,WILLOW ,511.0
114.0,ALISHA ,504.0
115.0,DARCY ,503.0
116.0,BEATRICE ,492.0
117.0,MOLLIE ,490.0
118.0,VICTORIA ,489.0
119.0,KAYLA ,476.0
120.0,LILLIE ,475.0
121.0,LUCIE ,471.0
