Rank,Name,Count
1.0,CHLOE ,6984.0
2.0,EMILY ,5918.0
3.0,MEGAN ,5580.0
4.0,JESSICA ,4888.0
5.0,SOPHIE ,4560.0
6.0,CHARLOTTE ,4479.0
7.0,LAUREN ,4456.0
8.0,HANNAH ,4282.0
9.0,LUCY ,4012.0
10.0,OLIVIA ,4001.0
11.0,ELLIE ,3836.0
12.0,AMY ,3242.0
13.0,KATIE ,3224.0
14.0,GEORGIA ,3061.0
15.0,MOLLY ,2987.0
16.0,REBECCA ,2950.0
17.0,BETHANY ,2805.0
18.0,HOLLY ,2783.0
19.0,ELLA ,2283.0
20.0,EMMA ,2273.0
21.0,CAITLIN ,2228.0
22.0,ABIGAIL ,2158.0
23.0,GRACE ,2144.0
24.0,JADE ,2108.0
25.0,MIA ,2058.0
26.0,SHANNON ,1948.0
27.0,ELEANOR ,1940.0
28.0,ALICE ,1790.0
29.0,COURTNEY ,1783.0
30.0,JASMINE ,1782.0
31.0,LEAH ,1763.0
32.0,AMELIA ,1709.0
33.0,ELIZABETH ,1538.0
34.0,ANNA ,1432.0
35.0,LILY ,1368.0
36.0,AMBER ,1356.0
37.0,LAURA ,1326.0
38.0,SARAH ,1285.0
39.0,RACHEL ,1274.0
40.0,PHOEBE ,1256.0
41.0,MILLIE ,1189.0
42.0,ERIN ,1188.0
43.0,ZOE ,1160.0
44.0,ABBIE ,1129.0
45.0,NICOLE ,1111.0
46.0,PAIGE ,1083.0
47.0,DAISY ,1064.0
48.0,NATASHA ,1051.0
49.0,NIAMH ,1047.0
50.0,EVE ,976.0
51.0,ALEXANDRA ,969.0
52.0,FREYA ,967.0
53.0,TIA ,955.0
54.0,ISABELLA ,950.0
55.0,ISOBEL ,947.0
56.0,IMOGEN ,916.0
57.0,ISABELLE ,903.0
58.0,GEORGINA ,869.0
59.0,LYDIA ,861.0
60.0,MORGAN ,855.0
61.0,ROSIE ,838.0
62.0,JODIE ,813.0
62.0,VICTORIA ,813.0
64.0,MAISIE ,798.0
65.0,MOLLIE ,782.0
66.0,CHELSEA ,777.0
67.0,RUBY ,745.0
68.0,ISABEL ,741.0
69.0,HOLLIE ,735.0
70.0,HARRIET ,733.0
71.0,SAMANTHA ,731.0
72.0,AIMEE ,723.0
73.0,DANIELLE ,719.0
74.0,MELISSA ,718.0
75.0,ALISHA ,711.0
76.0,FRANCESCA ,695.0
77.0,KAYLEIGH ,691.0
78.0,KATHERINE ,659.0
79.0,LOUISE ,645.0
80.0,LIBBY ,643.0
81.0,JENNIFER ,629.0
82.0,ALICIA ,626.0
83.0,KATE ,624.0
84.0,POPPY ,617.0
85.0,ELLEN ,608.0
86.0,YASMIN ,606.0
87.0,STEPHANIE ,589.0
88.0,SOPHIA ,577.0
89.0,MADELEINE ,571.0
90.0,MADISON ,559.0
91.0,CHARLIE ,556.0
92.0,EVIE ,548.0
93.0,GEMMA ,545.0
94.0,BROOKE ,507.0
95.0,JORDAN ,494.0
95.0,NAOMI ,494.0
97.0,NATALIE ,492.0
98.0,CATHERINE ,488.0
99.0,CERYS ,487.0
99.0,ELISE ,487.0
101.0,ELLE ,485.0
102.0,BETHAN ,482.0
103.0,TAYLOR ,476.0
104.0,ZARA ,471.0
105.0,MARIA ,467.0
106.0,TEGAN ,456.0
107.0,ELOISE ,452.0
107.0,MAYA ,452.0
109.0,CASEY ,448.0
110.0,ABBY ,442.0
111.0,KELSEY ,435.0
112.0,KIRSTY ,428.0
113.0,RHIANNON ,410.0
114.0,BETH ,409.0
115.0,FAYE ,406.0
116.0,AISHA ,401.0
117.0,MYA ,400.0
118.0,SIAN ,399.0
119.0,ANNABEL ,397.0
120.0,HEATHER ,394.0
121.0,ASHLEIGH ,392.0
122.0,ROBYN ,389.0
123.0,SARA ,383.0
124.0,FAITH ,376.0
125.0,DEMI ,375.0
125.0,KIERA ,375.0
127.0,INDIA ,373.0
128.0,MADELINE ,362.0
129.0,ANGEL ,354.0
130.0,SASHA ,346.0
131.0,LOIS ,341.0
132.0,REBEKAH ,338.0
133.0,ANYA ,337.0
134.0,LARA ,335.0
135.0,JASMIN ,334.0
136.0,KATHRYN ,330.0
136.0,LUCIE ,330.0
136.0,MATILDA ,330.0
139.0,CIARA ,328.0
140.0,CARA ,324.0
141.0,KIRA ,323.0
142.0,SKYE ,321.0
143.0,EBONY ,317.0
144.0,ROSE ,316.0
145.0,HOPE ,315.0
145.0,MARY ,315.0
147.0,GABRIELLE ,314.0
148.0,CHANTELLE ,312.0
149.0,SUMMER ,309.0
150.0,ANNIE ,306.0
151.0,RACHAEL ,302.0
152.0,KIMBERLEY ,301.0
153.0,TARA ,298.0
154.0,MARTHA ,297.0
155.0,MARYAM ,296.0
156.0,EVA ,285.0
156.0,SCARLETT ,285.0
158.0,CAITLYN ,281.0
158.0,KATY ,281.0
160.0,SHAUNA ,280.0
161.0,MADDISON ,279.0
162.0,ELISHA ,276.0
163.0,SAFFRON ,271.0
164.0,FFION ,265.0
165.0,LIBERTY ,262.0
166.0,FLORENCE ,257.0
166.0,SIMRAN ,257.0
168.0,ANNABELLE ,255.0
