Rank,Name,Count
1.0,OLIVIA ,5201.0
2.0,RUBY ,4555.0
3.0,CHLOE ,4479.0
4.0,EMILY ,4462.0
5.0,SOPHIE ,4452.0
6.0,JESSICA ,4291.0
7.0,GRACE ,4208.0
8.0,LILY ,3967.0
9.0,AMELIA ,3625.0
10.0,EVIE ,3389.0
11.0,MIA ,2836.0
12.0,AVA ,2827.0
13.0,ELLA ,2818.0
14.0,CHARLOTTE ,2778.0
15.0,ISABELLA ,2607.0
16.0,LUCY ,2597.0
17.0,ISABELLE ,2546.0
18.0,DAISY ,2449.0
19.0,HOLLY ,2263.0
20.0,MEGAN ,2250.0
21.0,FREYA ,2228.0
22.0,POPPY ,2226.0
23.0,PHOEBE ,2074.0
24.0,SUMMER ,2054.0
25.0,SCARLETT ,2045.0
26.0,MILLIE ,2012.0
27.0,ELLIE ,1987.0
28.0,AMY ,1975.0
29.0,HANNAH ,1956.0
30.0,ISLA ,1908.0
31.0,KATIE ,1818.0
32.0,IMOGEN ,1741.0
33.0,ERIN ,1705.0
34.0,MAISIE ,1703.0
35.0,SOPHIA ,1693.0
36.0,ABIGAIL ,1673.0
37.0,JASMINE ,1593.0
38.0,EVA ,1534.0
39.0,BROOKE ,1524.0
40.0,MOLLY ,1522.0
41.0,EMMA ,1477.0
42.0,LOLA ,1463.0
43.0,ELIZABETH ,1404.0
44.0,LEAH ,1385.0
45.0,LILLY ,1343.0
46.0,MATILDA ,1285.0
47.0,LEXI ,1282.0
48.0,LAYLA ,1274.0
49.0,SIENNA ,1229.0
50.0,ALICE ,1212.0
51.0,ISABEL ,1196.0
52.0,AMBER ,1163.0
53.0,BETHANY ,1135.0
54.0,GRACIE ,1118.0
55.0,GEORGIA ,1097.0
56.0,ELEANOR ,1087.0
57.0,AMELIE ,1084.0
58.0,CAITLIN ,1070.0
59.0,MADISON ,1030.0
60.0,ISOBEL ,1017.0
61.0,LAUREN ,1016.0
62.0,ROSIE ,1002.0
63.0,KEIRA ,973.0
64.0,ANNA ,972.0
65.0,PAIGE ,944.0
66.0,MAYA ,942.0
67.0,LACEY ,933.0
68.0,MADDISON ,928.0
69.0,LEXIE ,926.0
70.0,AIMEE ,901.0
71.0,SKYE ,895.0
72.0,TIA ,885.0
73.0,FAITH ,869.0
74.0,SOFIA ,866.0
75.0,ZARA ,832.0
76.0,NIAMH ,824.0
77.0,REBECCA ,810.0
78.0,LIBBY ,794.0
79.0,SARAH ,793.0
80.0,FLORENCE ,788.0
81.0,MARTHA ,780.0
82.0,HOLLIE ,775.0
83.0,ZOE ,772.0
84.0,JULIA ,766.0
85.0,EVELYN ,723.0
86.0,TILLY ,703.0
87.0,ALEXANDRA ,692.0
88.0,NICOLE ,691.0
89.0,HARRIET ,690.0
90.0,EMILIA ,673.0
91.0,LYDIA ,639.0
92.0,EVE ,638.0
93.0,MARIA ,633.0
94.0,ROSE ,619.0
95.0,ESME ,615.0
96.0,ALISHA ,611.0
97.0,HEIDI ,608.0
98.0,FRANCESCA ,598.0
99.0,SARA ,553.0
100.0,MYA ,550.0
101.0,AISHA ,541.0
102.0,MARYAM ,531.0
102.0,VICTORIA ,531.0
104.0,MILEY ,522.0
105.0,ANNABELLE ,519.0
106.0,GABRIELLA ,505.0
107.0,DARCEY ,504.0
108.0,WILLOW ,493.0
109.0,ALICIA ,487.0
110.0,LAILA ,482.0
111.0,LOIS ,481.0
